"","Year","State","avg_AQI"
"773",1994,"Rhode Island",41.5
"774",1994,"South Carolina",37.6666666666667
"775",1994,"South Dakota",23.5
"776",1994,"Tennessee",44.4210526315789
"777",1994,"Texas",37.0416666666667
"778",1994,"Utah",41
"779",1994,"Vermont",32.5
"780",1994,"Virgin Islands",35
"781",1994,"Virginia",38.1428571428571
"782",1994,"Washington",29.55
"783",1994,"West Virginia",58.5454545454545
"784",1994,"Wisconsin",35.5217391304348
"785",1994,"Wyoming",27.4166666666667
"786",1995,"Alabama",35.1875
"787",1995,"Alaska",28.5
"788",1995,"Arizona",36.7
"789",1995,"Arkansas",29.7
"790",1995,"California",47.5471698113208
"791",1995,"Colorado",31.84
"792",1995,"Connecticut",38.5
"793",1995,"Country Of Mexico",46
"794",1995,"Delaware",51
"795",1995,"District Of Columbia",52
"796",1995,"Florida",35.8148148148148
"797",1995,"Georgia",34.3125
"798",1995,"Hawaii",24.25
"799",1995,"Idaho",23.6428571428571
"800",1995,"Illinois",40.7826086956522
"801",1995,"Indiana",43.304347826087
"802",1995,"Iowa",34.2
"803",1995,"Kansas",29.7142857142857
"804",1995,"Kentucky",41.1034482758621
"805",1995,"Louisiana",37.5789473684211
"806",1995,"Maine",32.9
"807",1995,"Maryland",42.2
"808",1995,"Massachusetts",38.8181818181818
"809",1995,"Michigan",39.3181818181818
"810",1995,"Minnesota",27.9090909090909
"811",1995,"Mississippi",37.75
"812",1995,"Missouri",43.5454545454545
"813",1995,"Montana",29.6
"814",1995,"Nebraska",24.3333333333333
"815",1995,"Nevada",36.2857142857143
"816",1995,"New Hampshire",35.8333333333333
"817",1995,"New Jersey",38.4375
"818",1995,"New Mexico",30.6153846153846
"819",1995,"New York",37.8846153846154
"820",1995,"North Carolina",38.9375
"821",1995,"North Dakota",18.625
"822",1995,"Ohio",40.2307692307692
"823",1995,"Oklahoma",31.125
"824",1995,"Oregon",28.6923076923077
"825",1995,"Pennsylvania",44.6785714285714
"826",1995,"Puerto Rico",26.5714285714286
"827",1995,"Rhode Island",39.5
"828",1995,"South Carolina",37.5833333333333
"829",1995,"South Dakota",21.75
"830",1995,"Tennessee",45.9545454545455
"831",1995,"Texas",37.92
"832",1995,"Utah",34.5
"833",1995,"Vermont",28
"834",1995,"Virgin Islands",28
"835",1995,"Virginia",37.3928571428571
"836",1995,"Washington",27.5238095238095
"837",1995,"West Virginia",48
"838",1995,"Wisconsin",36
"839",1995,"Wyoming",24.9285714285714
"840",1996,"Alabama",35.8125
"841",1996,"Alaska",28.5
"842",1996,"Arizona",40.3636363636364
"843",1996,"Arkansas",27.4
"844",1996,"California",46.6603773584906
"845",1996,"Colorado",32.04
"846",1996,"Connecticut",35.625
"847",1996,"Country Of Mexico",54
"848",1996,"Delaware",47
"849",1996,"District Of Columbia",50
"850",1996,"Florida",34.2
"851",1996,"Georgia",33.4117647058824
"852",1996,"Hawaii",14.5
"853",1996,"Idaho",23.4285714285714
"854",1996,"Illinois",39.9130434782609
"855",1996,"Indiana",40.9130434782609
"856",1996,"Iowa",30.6
"857",1996,"Kansas",29
"858",1996,"Kentucky",39.1428571428571
"859",1996,"Louisiana",36
"860",1996,"Maine",30.8
"861",1996,"Maryland",38.3571428571429
"862",1996,"Massachusetts",39.4545454545455
"863",1996,"Michigan",38.4090909090909
"864",1996,"Minnesota",26
"865",1996,"Mississippi",34.125
"866",1996,"Missouri",45.8333333333333
"867",1996,"Montana",26.8666666666667
"868",1996,"Nebraska",28
"869",1996,"Nevada",36.8571428571429
"870",1996,"New Hampshire",37
"871",1996,"New Jersey",39.5
"872",1996,"New Mexico",30
"873",1996,"New York",37.8461538461538
"874",1996,"North Carolina",41
"875",1996,"North Dakota",19.375
"876",1996,"Ohio",39.2051282051282
"877",1996,"Oklahoma",26.6
"878",1996,"Oregon",28.5833333333333
"879",1996,"Pennsylvania",44.7666666666667
"880",1996,"Puerto Rico",26.2857142857143
"881",1996,"Rhode Island",40.5
"882",1996,"South Carolina",38.4166666666667
"883",1996,"South Dakota",21.25
"884",1996,"Tennessee",43.8095238095238
"885",1996,"Texas",35.8846153846154
"886",1996,"Utah",33.9
"887",1996,"Vermont",28
"888",1996,"Virgin Islands",20.3333333333333
"889",1996,"Virginia",36.2857142857143
"890",1996,"Washington",28.65
"891",1996,"West Virginia",47.2727272727273
"892",1996,"Wisconsin",37.2173913043478
"893",1996,"Wyoming",22.5714285714286
"894",1997,"Alabama",34.125
"895",1997,"Alaska",27.75
"896",1997,"Arizona",40.6363636363636
"897",1997,"Arkansas",27.4
"898",1997,"California",45.4716981132075
"899",1997,"Colorado",31.28
"900",1997,"Connecticut",38.125
"901",1997,"Country Of Mexico",73
"902",1997,"Delaware",49
"903",1997,"District Of Columbia",47
"904",1997,"Florida",34.5161290322581
"905",1997,"Georgia",34.9473684210526
"906",1997,"Hawaii",16.75
"907",1997,"Idaho",23.5
"908",1997,"Illinois",38.875
"909",1997,"Indiana",39
"910",1997,"Iowa",32.4166666666667
"911",1997,"Kansas",26.5714285714286
"912",1997,"Kentucky",38.7142857142857
"913",1997,"Louisiana",36.9473684210526
"914",1997,"Maine",31.1
"915",1997,"Maryland",39.7857142857143
"916",1997,"Massachusetts",38.1818181818182
"917",1997,"Michigan",37.2272727272727
"918",1997,"Minnesota",23.9230769230769
"919",1997,"Mississippi",38.25
"920",1997,"Missouri",41.6666666666667
"921",1997,"Montana",25.7333333333333
"922",1997,"Nebraska",29
"923",1997,"Nevada",39
"924",1997,"New Hampshire",35.4285714285714
"925",1997,"New Jersey",39.375
"926",1997,"New Mexico",31.7692307692308
"927",1997,"New York",38.32
"928",1997,"North Carolina",43.96875
"929",1997,"North Dakota",20.125
"930",1997,"Ohio",39.4285714285714
"931",1997,"Oklahoma",28.5
"932",1997,"Oregon",28.0833333333333
"933",1997,"Pennsylvania",46.4848484848485
"934",1997,"Puerto Rico",27.7142857142857
"935",1997,"Rhode Island",41
"936",1997,"South Carolina",40.6666666666667
"937",1997,"South Dakota",22
"938",1997,"Tennessee",44.0909090909091
"939",1997,"Texas",38.4782608695652
"940",1997,"Utah",32.5
"941",1997,"Vermont",29.5
"942",1997,"Virgin Islands",22.3333333333333
"943",1997,"Virginia",37.0689655172414
"944",1997,"Washington",29.3
"945",1997,"West Virginia",49.3636363636364
"946",1997,"Wisconsin",37.4347826086956
"947",1997,"Wyoming",23.5
"948",1998,"Alabama",37.625
"949",1998,"Alaska",24.2
"950",1998,"Arizona",43.5454545454545
"951",1998,"Arkansas",35.8
"952",1998,"California",43.8867924528302
"953",1998,"Colorado",32.48
"954",1998,"Connecticut",39.625
"955",1998,"Country Of Mexico",73.5
"956",1998,"Delaware",54
"957",1998,"District Of Columbia",50
"958",1998,"Florida",36.21875
"959",1998,"Georgia",38.4210526315789
"960",1998,"Hawaii",18.25
"961",1998,"Idaho",22.7142857142857
"962",1998,"Illinois",40
"963",1998,"Indiana",45.8333333333333
"964",1998,"Iowa",31.75
"965",1998,"Kansas",28.3333333333333
"966",1998,"Kentucky",43.2413793103448
"967",1998,"Louisiana",38
"968",1998,"Maine",31.4
"969",1998,"Maryland",45.1333333333333
"970",1998,"Massachusetts",39.5
"971",1998,"Michigan",42.0869565217391
"972",1998,"Minnesota",24.7692307692308
"973",1998,"Mississippi",38.25
"974",1998,"Missouri",44.8333333333333
"975",1998,"Montana",27.6153846153846
"976",1998,"Nebraska",29
"977",1998,"Nevada",38.1428571428571
"978",1998,"New Hampshire",37
"979",1998,"New Jersey",39.3125
"980",1998,"New Mexico",34.1538461538462
"981",1998,"New York",39.28
"982",1998,"North Carolina",45.0909090909091
"983",1998,"North Dakota",20
"984",1998,"Ohio",42.7857142857143
"985",1998,"Oklahoma",37.7777777777778
"986",1998,"Oregon",26.8333333333333
"987",1998,"Pennsylvania",49.28125
"988",1998,"Puerto Rico",26.4285714285714
"989",1998,"Rhode Island",40.3333333333333
"990",1998,"South Carolina",42.6666666666667
"991",1998,"South Dakota",20.25
"992",1998,"Tennessee",48.5238095238095
"993",1998,"Texas",39.1666666666667
"994",1998,"Utah",39.5
"995",1998,"Vermont",32.6666666666667
"996",1998,"Virgin Islands",24.3333333333333
"997",1998,"Virginia",39.8620689655172
"998",1998,"Washington",27.05
"999",1998,"West Virginia",55.0909090909091
"1000",1998,"Wisconsin",40.9565217391304
"1001",1998,"Wyoming",24.1428571428571
"1002",1999,"Alabama",50.75
"1003",1999,"Alaska",23.8
"1004",1999,"Arizona",50.6363636363636
"1005",1999,"Arkansas",46.9
"1006",1999,"California",52.4528301886792
"1007",1999,"Colorado",31.56
"1008",1999,"Connecticut",43.875
"1009",1999,"Country Of Mexico",84.5
"1010",1999,"Delaware",55.3333333333333
"1011",1999,"District Of Columbia",60
"1012",1999,"Florida",39.5806451612903
"1013",1999,"Georgia",52.1666666666667
"1014",1999,"Hawaii",16.25
"1015",1999,"Idaho",24.0714285714286
"1016",1999,"Illinois",41.5
"1017",1999,"Indiana",46.2592592592593
"1018",1999,"Iowa",38.2857142857143
"1019",1999,"Kansas",38.125
"1020",1999,"Kentucky",51.1724137931034
"1021",1999,"Louisiana",44.8
"1022",1999,"Maine",30.1
"1023",1999,"Maryland",47.0714285714286
"1024",1999,"Massachusetts",43.7272727272727
"1025",1999,"Michigan",42.28
"1026",1999,"Minnesota",28.6428571428571
"1027",1999,"Mississippi",50.7
"1028",1999,"Missouri",47.6428571428571
"1029",1999,"Montana",23.5
"1030",1999,"Nebraska",35.1428571428571
"1031",1999,"Nevada",46.5
"1032",1999,"New Hampshire",38
"1033",1999,"New Jersey",42.625
"1034",1999,"New Mexico",33.3076923076923
"1035",1999,"New York",40.3461538461538
"1036",1999,"North Carolina",51.5142857142857
"1037",1999,"North Dakota",25.1111111111111
"1038",1999,"Ohio",47.4761904761905
"1039",1999,"Oklahoma",35.2307692307692
"1040",1999,"Oregon",31.5
"1041",1999,"Pennsylvania",51.030303030303
"1042",1999,"Puerto Rico",32.375
"1043",1999,"Rhode Island",41.3333333333333
"1044",1999,"South Carolina",47.6923076923077
"1045",1999,"South Dakota",29
"1046",1999,"Tennessee",57.7272727272727
"1047",1999,"Texas",40.0769230769231
"1048",1999,"Utah",41.375
"1049",1999,"Vermont",35.3333333333333
"1050",1999,"Virgin Islands",20.6666666666667
"1051",1999,"Virginia",44.1333333333333
"1052",1999,"Washington",27.85
"1053",1999,"West Virginia",57.9230769230769
"1054",1999,"Wisconsin",41.4166666666667
"1055",1999,"Wyoming",27.2857142857143
"1056",2000,"Alabama",53.2352941176471
"1057",2000,"Alaska",24.6
"1058",2000,"Arizona",44.0833333333333
"1059",2000,"Arkansas",47.6
"1060",2000,"California",48.9811320754717
"1061",2000,"Colorado",32.08
"1062",2000,"Connecticut",40.875
"1063",2000,"Country Of Mexico",83.5
"1064",2000,"Delaware",53
"1065",2000,"District Of Columbia",59
"1066",2000,"Florida",40.7352941176471
"1067",2000,"Georgia",52.1111111111111
"1068",2000,"Hawaii",20.75
"1069",2000,"Idaho",24.8571428571429
"1070",2000,"Illinois",40.72
"1071",2000,"Indiana",47.21875
"1072",2000,"Iowa",38.4
"1073",2000,"Kansas",36.8888888888889
"1074",2000,"Kentucky",45.7241379310345
"1075",2000,"Louisiana",45.6666666666667
"1076",2000,"Maine",27.6
"1077",2000,"Maryland",44.5714285714286
"1078",2000,"Massachusetts",41.7272727272727
"1079",2000,"Michigan",39.037037037037
"1080",2000,"Minnesota",30.4285714285714
"1081",2000,"Mississippi",49.5
"1082",2000,"Missouri",45.625
"1083",2000,"Montana",23.9375
"1084",2000,"Nebraska",34.4285714285714
"1085",2000,"Nevada",44.1666666666667
"1086",2000,"New Hampshire",34.5714285714286
"1087",2000,"New Jersey",41.75
"1088",2000,"New Mexico",31.3333333333333
"1089",2000,"New York",39.2692307692308
"1090",2000,"North Carolina",49.8611111111111
"1091",2000,"North Dakota",25.2222222222222
"1092",2000,"Ohio",45.3095238095238
"1093",2000,"Oklahoma",36.8461538461538
"1094",2000,"Oregon",28.5
"1095",2000,"Pennsylvania",47.0882352941176
"1096",2000,"Puerto Rico",31.375
"1097",2000,"Rhode Island",41.3333333333333
"1098",2000,"South Carolina",48.3333333333333
"1099",2000,"South Dakota",25.8333333333333
"1100",2000,"Tennessee",55.0454545454545
"1101",2000,"Texas",41.3030303030303
"1102",2000,"Utah",29.9166666666667
"1103",2000,"Vermont",31.3333333333333
"1104",2000,"Virgin Islands",26.3333333333333
"1105",2000,"Virginia",41.0344827586207
"1106",2000,"Washington",29.8695652173913
"1107",2000,"West Virginia",54.7142857142857
"1108",2000,"Wisconsin",40.0416666666667
"1109",2000,"Wyoming",26
"1110",2001,"Alabama",46.1176470588235
"1111",2001,"Alaska",20.1428571428571
"1112",2001,"Arizona",43.5833333333333
"1113",2001,"Arkansas",45.1
"1114",2001,"California",50.0566037735849
"1115",2001,"Colorado",31.92
"1116",2001,"Connecticut",43.875
"1117",2001,"Country Of Mexico",77.5
"1118",2001,"Delaware",57.3333333333333
"1119",2001,"District Of Columbia",62
"1120",2001,"Florida",38.5555555555556
"1121",2001,"Georgia",44.1111111111111
"1122",2001,"Hawaii",23.3333333333333
"1123",2001,"Idaho",29.1428571428571
"1124",2001,"Illinois",40.6153846153846
"1125",2001,"Indiana",46
"1126",2001,"Iowa",37
"1127",2001,"Kansas",35
"1128",2001,"Kentucky",45.1034482758621
"1129",2001,"Louisiana",42.5238095238095
"1130",2001,"Maine",29.5
"1131",2001,"Maryland",48.2857142857143
"1132",2001,"Massachusetts",44.7272727272727
"1133",2001,"Michigan",41.9230769230769
"1134",2001,"Minnesota",31.6153846153846
"1135",2001,"Mississippi",44.7
"1136",2001,"Missouri",43.8235294117647
"1137",2001,"Montana",22.625
"1138",2001,"Nebraska",33.7142857142857
"1139",2001,"Nevada",44.5
"1140",2001,"New Hampshire",38.5714285714286
"1141",2001,"New Jersey",43.75
"1142",2001,"New Mexico",28.8
"1143",2001,"New York",41.5
"1144",2001,"North Carolina",49.0277777777778
"1145",2001,"North Dakota",26.8888888888889
"1146",2001,"Ohio",45.7674418604651
"1147",2001,"Oklahoma",39.6153846153846
"1148",2001,"Oregon",27.8333333333333
"1149",2001,"Pennsylvania",52.1470588235294
"1150",2001,"Puerto Rico",30.75
"1151",2001,"Rhode Island",46
"1152",2001,"South Carolina",47.0666666666667
"1153",2001,"South Dakota",27
"1154",2001,"Tennessee",49.5909090909091
"1155",2001,"Texas",41.1764705882353
"1156",2001,"Utah",34.25
"1157",2001,"Vermont",36
"1158",2001,"Virgin Islands",21.3333333333333
"1159",2001,"Virginia",41.5666666666667
"1160",2001,"Washington",28.16
"1161",2001,"West Virginia",54.3571428571429
"1162",2001,"Wisconsin",40.24
"1163",2001,"Wyoming",28.6428571428571
"1164",2002,"Alabama",43.6470588235294
"1165",2002,"Alaska",21
"1166",2002,"Arizona",46.75
"1167",2002,"Arkansas",38.7
"1168",2002,"California",52.2641509433962
"1169",2002,"Colorado",32.36
"1170",2002,"Connecticut",44.875
"1171",2002,"Country Of Mexico",70
"1172",2002,"Delaware",55.3333333333333
"1173",2002,"District Of Columbia",58
"1174",2002,"Florida",37.8333333333333
"1175",2002,"Georgia",44
"1176",2002,"Hawaii",20.75
"1177",2002,"Idaho",29.8333333333333
"1178",2002,"Illinois",39.8076923076923
"1179",2002,"Indiana",47.5757575757576
"1180",2002,"Iowa",36.6875
"1181",2002,"Kansas",31.1
"1182",2002,"Kentucky",43.4137931034483
"1183",2002,"Louisiana",39.5238095238095
"1184",2002,"Maine",28.8
"1185",2002,"Maryland",48.3076923076923
"1186",2002,"Massachusetts",42.1818181818182
"1187",2002,"Michigan",42.1923076923077
"1188",2002,"Minnesota",32.4615384615385
"1189",2002,"Mississippi",42.6
"1190",2002,"Missouri",45.1176470588235
"1191",2002,"Montana",21.8125
"1192",2002,"Nebraska",29
"1193",2002,"Nevada",43
"1194",2002,"New Hampshire",37.2857142857143
"1195",2002,"New Jersey",42.4375
"1196",2002,"New Mexico",28.375
"1197",2002,"New York",39.2962962962963
"1198",2002,"North Carolina",49
"1199",2002,"North Dakota",28.2222222222222
"1200",2002,"Ohio",45.8571428571429
"1201",2002,"Oklahoma",38.9333333333333
"1202",2002,"Oregon",29.8333333333333
"1203",2002,"Pennsylvania",49.3529411764706
"1204",2002,"Puerto Rico",28.625
"1205",2002,"Rhode Island",43.6666666666667
"1206",2002,"South Carolina",45.2666666666667
"1207",2002,"South Dakota",26.1428571428571
"1208",2002,"Tennessee",46.0454545454545
"1209",2002,"Texas",40.5
"1210",2002,"Utah",33.3846153846154
"1211",2002,"Vermont",33.6666666666667
"1212",2002,"Virgin Islands",25.3333333333333
"1213",2002,"Virginia",41.8
"1214",2002,"Washington",31.4615384615385
"1215",2002,"West Virginia",51.7142857142857
"1216",2002,"Wisconsin",37.1111111111111
"1217",2002,"Wyoming",26.9333333333333
"1218",2003,"Alabama",43.8823529411765
"1219",2003,"Alaska",17.8571428571429
"1220",2003,"Arizona",49.25
"1221",2003,"Arkansas",41.5
"1222",2003,"California",50.811320754717
"1223",2003,"Colorado",32.28
"1224",2003,"Connecticut",44.625
"1225",2003,"Country Of Mexico",71
"1226",2003,"Delaware",52
"1227",2003,"District Of Columbia",58
"1228",2003,"Florida",37.3055555555556
"1229",2003,"Georgia",44.4642857142857
"1230",2003,"Hawaii",22.25
"1231",2003,"Idaho",25.7777777777778
"1232",2003,"Illinois",37.6153846153846
"1233",2003,"Indiana",44.6969696969697
"1234",2003,"Iowa",39.3125
"1235",2003,"Kansas",35.0909090909091
"1236",2003,"Kentucky",42.4137931034483
"1237",2003,"Louisiana",42.0476190476191
"1238",2003,"Maine",30.6
"1239",2003,"Maryland",44.5384615384615
"1240",2003,"Massachusetts",40
"1241",2003,"Michigan",41.3846153846154
"1242",2003,"Minnesota",37.75
"1243",2003,"Mississippi",45.1
"1244",2003,"Missouri",44.6470588235294
"1245",2003,"Montana",20.625
"1246",2003,"Nebraska",30.5
"1247",2003,"Nevada",39.4285714285714
"1248",2003,"New Hampshire",39.5714285714286
"1249",2003,"New Jersey",41.6875
"1250",2003,"New Mexico",29.75
"1251",2003,"New York",38.962962962963
"1252",2003,"North Carolina",45.2162162162162
"1253",2003,"North Dakota",29.2222222222222
"1254",2003,"Ohio",43.9285714285714
"1255",2003,"Oklahoma",42.1176470588235
"1256",2003,"Oregon",25.2941176470588
"1257",2003,"Pennsylvania",47.6764705882353
"1258",2003,"Puerto Rico",24.125
"1259",2003,"Rhode Island",43.3333333333333
"1260",2003,"South Carolina",42.6666666666667
"1261",2003,"South Dakota",30
"1262",2003,"Tennessee",47.3913043478261
"1263",2003,"Texas",41.6666666666667
"1264",2003,"Utah",31.1538461538462
"1265",2003,"Vermont",30
"1266",2003,"Virgin Islands",26.6666666666667
"1267",2003,"Virginia",39.8
"1268",2003,"Washington",31.2413793103448
"1269",2003,"West Virginia",51
"1270",2003,"Wisconsin",38.962962962963
"1271",2003,"Wyoming",26.2
"1272",2004,"Alabama",43.4705882352941
"1273",2004,"Alaska",17.5714285714286
"1274",2004,"Arizona",47
"1275",2004,"Arkansas",38.3
"1276",2004,"California",49.8490566037736
"1277",2004,"Colorado",30.68
"1278",2004,"Connecticut",41.75
"1279",2004,"Country Of Mexico",78
"1280",2004,"Delaware",51.6666666666667
"1281",2004,"District Of Columbia",57
"1282",2004,"Florida",40.1388888888889
"1283",2004,"Georgia",47.9642857142857
"1284",2004,"Hawaii",16.25
"1285",2004,"Idaho",28
"1286",2004,"Illinois",36.1923076923077
"1287",2004,"Indiana",43.030303030303
"1288",2004,"Iowa",36.0625
"1289",2004,"Kansas",31.2727272727273
"1290",2004,"Kentucky",41.2068965517241
"1291",2004,"Louisiana",39.9047619047619
"1292",2004,"Maine",31.7
"1293",2004,"Maryland",45.6428571428571
"1294",2004,"Massachusetts",40.0833333333333
"1295",2004,"Michigan",38.2692307692308
"1296",2004,"Minnesota",35
"1297",2004,"Mississippi",44.9
"1298",2004,"Missouri",40.6315789473684
"1299",2004,"Montana",21.125
"1300",2004,"Nebraska",29.875
"1301",2004,"Nevada",36.4285714285714
"1302",2004,"New Hampshire",38.8571428571429
"1303",2004,"New Jersey",40.125
"1304",2004,"New Mexico",27.8
"1305",2004,"New York",36.1111111111111
"1306",2004,"North Carolina",43.6571428571429
"1307",2004,"North Dakota",29.6666666666667
"1308",2004,"Ohio",41.7380952380952
"1309",2004,"Oklahoma",38.8333333333333
"1310",2004,"Oregon",28.0555555555556
"1311",2004,"Pennsylvania",45.7428571428571
"1312",2004,"Puerto Rico",22.375
"1313",2004,"Rhode Island",40.6666666666667
"1314",2004,"South Carolina",44.2666666666667
"1315",2004,"South Dakota",31.125
"1316",2004,"Tennessee",45.5652173913044
"1317",2004,"Texas",38.3611111111111
"1318",2004,"Utah",35
"1319",2004,"Vermont",27.25
"1320",2004,"Virgin Islands",19.3333333333333
"1321",2004,"Virginia",39.3666666666667
"1322",2004,"Washington",31.4642857142857
"1323",2004,"West Virginia",48.9285714285714
"1324",2004,"Wisconsin",36.4814814814815
"1325",2004,"Wyoming",24.2857142857143
"1326",2005,"Alabama",46
"1327",2005,"Alaska",18.5714285714286
"1328",2005,"Arizona",45.5384615384615
"1329",2005,"Arkansas",44.1111111111111
"1330",2005,"California",46
"1331",2005,"Colorado",32.16
"1332",2005,"Connecticut",43
"1333",2005,"Country Of Mexico",76.5
"1334",2005,"Delaware",54.3333333333333
"1335",2005,"District Of Columbia",57
"1336",2005,"Florida",40.2222222222222
"1337",2005,"Georgia",47.8620689655172
"1338",2005,"Hawaii",15.5
"1339",2005,"Idaho",24.6842105263158
"1340",2005,"Illinois",39.9230769230769
"1341",2005,"Indiana",46.4242424242424
"1342",2005,"Iowa",39.75
"1343",2005,"Kansas",34.3636363636364
"1344",2005,"Kentucky",44.551724137931
"1345",2005,"Louisiana",46.6818181818182
"1346",2005,"Maine",34.4
"1347",2005,"Maryland",46.4666666666667
"1348",2005,"Massachusetts",43.1666666666667
"1349",2005,"Michigan",43.2692307692308
"1350",2005,"Minnesota",37.4736842105263
"1351",2005,"Mississippi",49.8
"1352",2005,"Missouri",47.9473684210526
"1353",2005,"Montana",21.5625
"1354",2005,"Nebraska",31.5
"1355",2005,"Nevada",36.375
"1356",2005,"New Hampshire",40.1428571428571
"1357",2005,"New Jersey",43
"1358",2005,"New Mexico",28.1333333333333
"1359",2005,"New York",38.4814814814815
"1360",2005,"North Carolina",47.6944444444444
"1361",2005,"North Dakota",30.6666666666667
"1362",2005,"Ohio",44.6190476190476
"1363",2005,"Oklahoma",41.5882352941176
"1364",2005,"Oregon",27.0952380952381
"1365",2005,"Pennsylvania",49.1428571428571
"1366",2005,"Puerto Rico",23.6666666666667
"1367",2005,"Rhode Island",43.3333333333333
"1368",2005,"South Carolina",45.9333333333333
"1369",2005,"South Dakota",34.125
"1370",2005,"Tennessee",49.3478260869565
"1371",2005,"Texas",44.1081081081081
"1372",2005,"Utah",34.7692307692308
"1373",2005,"Vermont",29.75
"1374",2005,"Virgin Islands",15.3333333333333
"1375",2005,"Virginia",41.0333333333333
"1376",2005,"Washington",29.3214285714286
"1377",2005,"West Virginia",51.4285714285714
"1378",2005,"Wisconsin",41.1428571428571
"1379",2005,"Wyoming",23.0666666666667
"1380",2006,"Alabama",47.5882352941176
"1381",2006,"Alaska",19.5714285714286
"1382",2006,"Arizona",53.9230769230769
"1383",2006,"Arkansas",40.4545454545455
"1384",2006,"California",47.7358490566038
"1385",2006,"Colorado",33
"1386",2006,"Connecticut",41.125
"1387",2006,"Country Of Mexico",83
"1388",2006,"Delaware",53
"1389",2006,"District Of Columbia",54
"1390",2006,"Florida",41.1944444444444
"1391",2006,"Georgia",51.7586206896552
"1392",2006,"Hawaii",14.25
"1393",2006,"Idaho",26.5789473684211
"1394",2006,"Illinois",36.0769230769231
"1395",2006,"Indiana",41.5757575757576
"1396",2006,"Iowa",36.75
"1397",2006,"Kansas",33.7272727272727
"1398",2006,"Kentucky",41.2758620689655
"1399",2006,"Louisiana",45.6818181818182
"1400",2006,"Maine",33.3
"1401",2006,"Maryland",46.2666666666667
"1402",2006,"Massachusetts",39.9166666666667
"1403",2006,"Michigan",39.3333333333333
"1404",2006,"Minnesota",34.85
"1405",2006,"Mississippi",49.9
"1406",2006,"Missouri",46.3684210526316
"1407",2006,"Montana",23.6875
"1408",2006,"Nebraska",29.6666666666667
"1409",2006,"Nevada",38
"1410",2006,"New Hampshire",37.4285714285714
"1411",2006,"New Jersey",43.125
"1412",2006,"New Mexico",29.3125
"1413",2006,"New York",35.4074074074074
"1414",2006,"North Carolina",47.6388888888889
"1415",2006,"North Dakota",32
"1416",2006,"Ohio",39.9761904761905
"1417",2006,"Oklahoma",40.6666666666667
"1418",2006,"Oregon",27.5714285714286
"1419",2006,"Pennsylvania",43.9722222222222
"1420",2006,"Puerto Rico",23.5555555555556
"1421",2006,"Rhode Island",40.3333333333333
"1422",2006,"South Carolina",46.4666666666667
"1423",2006,"South Dakota",32.125
"1424",2006,"Tennessee",49.4347826086956
"1425",2006,"Texas",43.6666666666667
"1426",2006,"Utah",36.6923076923077
"1427",2006,"Vermont",27
"1428",2006,"Virgin Islands",21
"1429",2006,"Virginia",39.4516129032258
"1430",2006,"Washington",29.0344827586207
"1431",2006,"West Virginia",49.4285714285714
"1432",2006,"Wisconsin",39.4814814814815
"1433",2006,"Wyoming",26.5333333333333
"1434",2007,"Alabama",50
"1435",2007,"Alaska",18.7142857142857
"1436",2007,"Arizona",51.9230769230769
"1437",2007,"Arkansas",40.5454545454545
"1438",2007,"California",48.9811320754717
"1439",2007,"Colorado",37.9615384615385
"1440",2007,"Connecticut",41.25
"1441",2007,"Country Of Mexico",88.5
"1442",2007,"Delaware",50.6666666666667
"1443",2007,"District Of Columbia",54
"1444",2007,"Florida",40.2222222222222
"1445",2007,"Georgia",50.5172413793103
"1446",2007,"Hawaii",35.6666666666667
"1447",2007,"Idaho",27.3888888888889
"1448",2007,"Illinois",41.8076923076923
"1449",2007,"Indiana",47.8125
"1450",2007,"Iowa",42.3125
"1451",2007,"Kansas",34.5
"1452",2007,"Kentucky",47.8965517241379
"1453",2007,"Louisiana",42.4545454545455
"1454",2007,"Maine",32.9
"1455",2007,"Maryland",48.3333333333333
"1456",2007,"Massachusetts",40.5833333333333
"1457",2007,"Michigan",41.8518518518519
"1458",2007,"Minnesota",35.3
"1459",2007,"Mississippi",47.8888888888889
"1460",2007,"Missouri",47.3888888888889
"1461",2007,"Montana",23.9375
"1462",2007,"Nebraska",32.4444444444444
"1463",2007,"Nevada",38.5555555555556
"1464",2007,"New Hampshire",38.1428571428571
"1465",2007,"New Jersey",44.5
"1466",2007,"New Mexico",30.625
"1467",2007,"New York",40.1111111111111
"1468",2007,"North Carolina",50.25
"1469",2007,"North Dakota",30.3333333333333
"1470",2007,"Ohio",42.390243902439
"1471",2007,"Oklahoma",38.25
"1472",2007,"Oregon",27.1428571428571
"1473",2007,"Pennsylvania",45.2222222222222
"1474",2007,"Puerto Rico",22.2
"1475",2007,"Rhode Island",41.3333333333333
"1476",2007,"South Carolina",47.1428571428571
"1477",2007,"South Dakota",33.125
"1478",2007,"Tennessee",53.7391304347826
"1479",2007,"Texas",41.1052631578947
"1480",2007,"Utah",44.5833333333333
"1481",2007,"Vermont",26.25
"1482",2007,"Virgin Islands",19.6666666666667
"1483",2007,"Virginia",42.0333333333333
"1484",2007,"Washington",27.1333333333333
"1485",2007,"West Virginia",52.7142857142857
"1486",2007,"Wisconsin",41.3333333333333
"1487",2007,"Wyoming",30.2352941176471
"1488",2008,"Alabama",44.1333333333333
"1489",2008,"Alaska",17
"1490",2008,"Arizona",51.1538461538462
"1491",2008,"Arkansas",37.7272727272727
"1492",2008,"California",50.9056603773585
